,locusTag,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2,name,symbol,chromosome,KO_anno,KO_desc
363,Bcen2424_1141,8295.357992,0.610019588,0.220293731,0.000661749,0.010382224,0.610019588,elongation factor P,efp,1,K02356,K02356 elongation factor P 
328,Bcen2424_0338,12526.76135,0.609546496,0.217495909,0.000548578,0.00950853,0.609546496,50S ribosomal protein L10,rplJ,1,K02864,K02864 large subunit ribosomal protein L10 
337,Bcen2424_5740,268.4540119,-0.609078678,0.219993647,0.000580594,0.009812432,0.609078678,hypothetical protein,,2,NA,no KO assigned 
227,Bcen2424_1441,9869.267404,0.60612391,0.196341972,0.000229422,0.005775142,0.60612391,valine--tRNA ligase,,1,K01873,K01873 valyl-tRNA synthetase [EC:6.1.1.9] 
385,Bcen2424_1071,2051.680401,0.605340158,0.222729708,0.000740707,0.010973652,0.605340158,tRNA (guanosine(37)-N1)-methyltransferase TrmD,trmD,1,K00554,K00554 tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228] 
422,Bcen2424_1440,6072.775137,0.604838505,0.232013682,0.000960406,0.012978025,0.604838505,UTP--glucose-1-phosphate uridylyltransferase GalU,galU,1,K00963,K00963 UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9] 
947,Bcen2424_0352,9108.688276,0.604112994,0.435035964,0.009939737,0.059965179,0.604112994,30S ribosomal protein S19,rpsS,1,K02965,K02965 small subunit ribosomal protein S19 
915,Bcen2424_3273,41.27283765,0.602322904,0.40216738,0.00897591,0.055963107,0.602322904,MFS transporter,,2,NA,no KO assigned 
940,Bcen2424_3375,47.60009328,-0.601732923,0.419931522,0.009709423,0.058976052,0.601732923,winged helix-turn-helix transcriptional regulator,,2,NA,no KO assigned 
122,Bcen2424_3969,403.0914588,0.601328504,0.172529013,5.38E-05,0.002531439,0.601328504,NAD-dependent epimerase/dehydratase family protein,,2,K22252,K22252 GDP-6-deoxy-D-talose 4-dehydrogenase [EC:1.1.1.135] 
453,Bcen2424_1623,279.724268,-0.600768887,0.237274436,0.001172504,0.014757468,0.600768887,multidrug efflux RND transporter permease subunit,,1,K18095,K18095 multidrug efflux pump 
345,Bcen2424_1824,1116.097289,0.6005555,0.216473032,0.00059407,0.009812432,0.6005555,CoA transferase,,1,K07749,K07749 formyl-CoA transferase [EC:2.8.3.16] 
193,Bcen2424_2030,5146.189388,0.600430917,0.186202089,0.000145529,0.004312066,0.600430917,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",dapD,1,K00674,"K00674 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117] "
667,Bcen2424_3819,280.7433719,-0.600305673,0.295554715,0.003635037,0.031097327,0.600305673,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase,,2,K16011,K16011 mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8] 
723,Bcen2424_4982,1185.437499,-0.59997828,0.311821518,0.004482822,0.035371394,0.59997828,DUF2946 domain-containing protein,,2,NA,no KO assigned 
117,Bcen2424_0534,1572.09577,0.599707371,0.169625193,4.93E-05,0.00241621,0.599707371,anthranilate synthase component I,,1,K01657,K01657 anthranilate synthase component I [EC:4.1.3.27] 
779,Bcen2424_4942,115.1849508,-0.599211371,0.332391238,0.005522034,0.040430956,0.599211371,cytochrome c,,2,NA,no KO assigned 
532,Bcen2424_3002,120.0216222,-0.599121408,0.254280796,0.001845569,0.019772962,0.599121408,FAD-binding oxidoreductase,,1,K09471,K09471 gamma-glutamylputrescine oxidase [EC:1.4.3.-] 
826,Bcen2424_3807,966.4454396,0.597935796,0.34508002,0.006657377,0.045963372,0.597935796,AI-2E family transporter,,2,NA,no KO assigned 
652,Bcen2424_3374,92.2050335,-0.597634212,0.28860445,0.003424105,0.029968817,0.597634212,1-aminocyclopropane-1-carboxylate deaminase,,2,K01505,K01505 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7] 
665,Bcen2424_1518,580.004752,-0.597402646,0.294951858,0.003629056,0.031097327,0.597402646,prepilin peptidase,,1,K02278,K02278 prepilin peptidase CpaA [EC:3.4.23.43] 
386,Bcen2424_1274,97.14115056,-0.595617822,0.220499819,0.000758455,0.011207397,0.595617822,triphosphoribosyl-dephospho-CoA synthase MdcB,mdcB,1,K13930,K13930 triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52] 
606,Bcen2424_1072,15606.2924,0.594990873,0.272946938,0.002756309,0.025961324,0.594990873,50S ribosomal protein L19,rplS,1,K02884,K02884 large subunit ribosomal protein L19 
815,Bcen2424_1748,420.574247,0.594874916,0.343667645,0.006405937,0.044825799,0.594874916,ABC transporter permease subunit,,1,K11074,K11074 putrescine transport system permease protein 
610,Bcen2424_2353,1826.315963,0.594222155,0.27380966,0.002807092,0.0262657,0.594222155,PhzF family phenazine biosynthesis protein,,1,NA,no KO assigned 
198,Bcen2424_3109,532.383481,0.592904278,0.184654557,0.000156299,0.00450392,0.592904278,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,gatC,1,K02435,K02435 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7] 
498,Bcen2424_4531,936.2446768,0.592854103,0.244995063,0.00155165,0.017761243,0.592854103,ionic transporter y4hA,,2,K07300,K07300 Ca2+:H+ antiporter 
289,Bcen2424_1405,7845.958425,0.591842843,0.201872361,0.000411735,0.008133202,0.591842843,glutamine--tRNA ligase/YqeY domain fusion protein,,1,K01886,K01886 glutaminyl-tRNA synthetase [EC:6.1.1.18] 
392,Bcen2424_0803,567.9107529,0.590537538,0.221037649,0.000813283,0.011833164,0.590537538,protein TolQ,tolQ,1,K03562,K03562 biopolymer transport protein TolQ 
460,Bcen2424_2351,2927.052446,0.590177509,0.232898072,0.001238638,0.015352096,0.590177509,PLP-dependent aminotransferase family protein,,1,K05825,K05825 2-aminoadipate transaminase [EC:2.6.1.-] 
747,Bcen2424_3386,87.28760513,-0.590133775,0.309678934,0.004884309,0.037297763,0.590133775,transcriptional regulator CynR,cynR,2,K11921,"K11921 LysR family transcriptional regulator, cyn operon transcriptional activator "
912,Bcen2424_5762,177.3941307,0.589727075,0.386196908,0.00881948,0.055196943,0.589727075,hypothetical protein,,2,NA,no KO assigned 
850,Bcen2424_4948,288.1276894,-0.589615078,0.353851955,0.007151074,0.047974602,0.589615078,ribonuclease T2,,2,K01166,K01166 ribonuclease T2 [EC:4.6.1.19] 
644,Bcen2424_0288,293.4397468,0.588821433,0.282090265,0.003365437,0.029822388,0.588821433,group II intron reverse transcriptase/maturase,ltrA,1,K00986,K00986 RNA-directed DNA polymerase [EC:2.7.7.49] 
691,Bcen2424_0970,1259.449015,0.58744871,0.293418153,0.004042285,0.033320532,0.58744871,carbohydrate ABC transporter permease,,1,K17317,K17317 glucose/mannose transport system permease protein 
303,Bcen2424_5731,1116.542473,0.586942052,0.203084548,0.000459957,0.008664549,0.586942052,type VI secretion system tip protein VgrG,,2,K11904,K11904 type VI secretion system secreted protein VgrG 
327,Bcen2424_3449,96.95625434,-0.586684795,0.207682389,0.000547255,0.00950853,0.586684795,methylated-DNA--[protein]-cysteine S-methyltransferase,,2,K00567,K00567 methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63] 
292,Bcen2424_2107,9420.853846,0.586597395,0.201432972,0.000418157,0.008174892,0.586597395,phosphopyruvate hydratase,eno,1,K01689,K01689 enolase [EC:4.2.1.11] 
314,Bcen2424_2726,1543.227853,0.584690718,0.20527203,0.000514048,0.009304962,0.584690718,DUF502 domain-containing protein,,1,NA,no KO assigned 
908,Bcen2424_4103,45.84365981,-0.583420183,0.371754851,0.008701572,0.054699716,0.583420183,"poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB",pgaB,2,K11931,"K11931 poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-] "
656,BCEN2424_RS36905,59.17720664,0.583377564,0.277722496,0.003455475,0.030019222,0.583377564,hypothetical protein,,1,NA,NA
488,Bcen2424_1045,1094.771705,0.582884062,0.235668674,0.001456916,0.01701929,0.582884062,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,1,K00800,K00800 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] 
617,Bcen2424_1183,366.2353361,0.582358983,0.267851025,0.002911483,0.026932401,0.582358983,succinylglutamate-semialdehyde dehydrogenase,astD,1,K06447,K06447 succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71] 
865,Bcen2424_5836,46.58462961,-0.582273682,0.34789301,0.007548777,0.049820179,0.582273682,LysR family transcriptional regulator,,2,NA,no KO assigned 
597,Bcen2424_4981,441.4979021,-0.581270505,0.264931228,0.002614729,0.024970248,0.581270505,SRPBCC family protein,,2,NA,no KO assigned 
627,Bcen2424_5019,5315.749341,0.581082497,0.276184009,0.00305927,0.027846699,0.581082497,branched-chain amino acid ABC transporter substrate-binding protein,,2,K01999,K01999 branched-chain amino acid transport system substrate-binding protein 
371,Bcen2424_2186,1987.306873,0.580905186,0.211787037,0.000680737,0.010401852,0.580905186,TonB-dependent siderophore receptor,,1,K02014,K02014 iron complex outermembrane recepter protein 
651,Bcen2424_4680,85.18479171,-0.580096314,0.275725149,0.003421067,0.029968817,0.580096314,class II aldolase/adducin family protein,,2,NA,no KO assigned 
781,Bcen2424_1377,194.1476385,-0.578600969,0.313153209,0.005577947,0.040735482,0.578600969,hypothetical protein,,1,NA,no KO assigned 
693,Bcen2424_2019,21623.69379,0.578390357,0.279636679,0.004047194,0.033320532,0.578390357,30S ribosomal protein S2,rpsB,1,K02967,K02967 small subunit ribosomal protein S2 
660,BCEN2424_RS34675,6862.42639,0.578255842,0.276347242,0.003495481,0.030221567,0.578255842,hypothetical protein,,1,NA,NA
178,Bcen2424_0375,4904.941933,0.577694025,0.17437585,0.00011709,0.00376341,0.577694025,50S ribosomal protein L17,rplQ,1,K02879,K02879 large subunit ribosomal protein L17 
930,Bcen2424_4417,1884.247657,-0.577380558,0.390865817,0.009352846,0.057460414,0.577380558,peptidoglycan-associated lipoprotein Pal,pal,2,K03640,K03640 peptidoglycan-associated lipoprotein 
755,Bcen2424_3824,52.57734889,-0.577024716,0.298026087,0.005032919,0.038024271,0.577024716,polysaccharide biosynthesis tyrosine autokinase,,2,K16692,K16692 tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-] 
263,Bcen2424_0208,835.2151674,-0.57675095,0.194329851,0.000332688,0.00722391,0.57675095,hypothetical protein,,1,NA,no KO assigned 
835,Bcen2424_R0009,59.54384797,0.576064003,0.332536532,0.006883595,0.046843032,0.576064003,tRNA-Ala,,1,K14218,K14218 tRNA Ala 
836,Bcen2424_R0018,59.54384797,0.576064003,0.332536532,0.006883595,0.046843032,0.576064003,tRNA-Ala,,1,K14218,K14218 tRNA Ala 
837,Bcen2424_R0063,59.54384797,0.576064003,0.332536532,0.006883595,0.046843032,0.576064003,tRNA-Ala,,1,K14218,K14218 tRNA Ala 
838,Bcen2424_R0079,59.54384797,0.576064003,0.332536532,0.006883595,0.046843032,0.576064003,tRNA-Ala,,2,K14218,K14218 tRNA Ala 
510,Bcen2424_3420,65.11184716,-0.575909406,0.236781191,0.001655513,0.018487203,0.575909406,peptidase S10,,2,NA,no KO assigned 
675,Bcen2424_3826,47.81660784,-0.57558242,0.277116151,0.003712189,0.03137986,0.57558242,glycosyltransferase family 4 protein,,2,NA,no KO assigned 
141,Bcen2424_1453,1695.051985,0.575476829,0.166007766,6.80E-05,0.002764387,0.575476829,FAD-binding oxidoreductase,,1,NA,no KO assigned 
684,Bcen2424_0665,282.0061905,0.575170063,0.282919236,0.003924023,0.032732797,0.575170063,FAD-binding oxidoreductase,,1,K09471,K09471 gamma-glutamylputrescine oxidase [EC:1.4.3.-] 
443,Bcen2424_4596,492.6392655,-0.575107843,0.223676088,0.001084894,0.013963715,0.575107843,GlsB/YeaQ/YmgE family stress response membrane protein,,2,NA,no KO assigned 
147,Bcen2424_0334,5779.45243,0.57443649,0.165821656,7.34E-05,0.002841705,0.57443649,preprotein translocase subunit SecE,secE,1,K03073,K03073 preprotein translocase subunit SecE 
814,Bcen2424_3952,1216.92436,0.574076779,0.318618642,0.006380592,0.044703435,0.574076779,3-isopropylmalate dehydrogenase,leuB,2,K00052,K00052 3-isopropylmalate dehydrogenase [EC:1.1.1.85] 
556,Bcen2424_2694,1032.74523,0.573517578,0.247508092,0.002127815,0.021811063,0.573517578,PhoH family protein,,1,K06217,K06217 phosphate starvation-inducible protein PhoH and related proteins 
467,Bcen2424_2249,1707.885876,0.573503046,0.226590437,0.001271302,0.01552025,0.573503046,NADH-quinone oxidoreductase subunit A,,1,K00330,K00330 NADH-quinone oxidoreductase subunit A [EC:7.1.1.2] 
365,Bcen2424_2029,1402.234818,0.573399816,0.20735182,0.000664376,0.010383613,0.573399816,succinyldiaminopimelate transaminase,,1,K14267,K14267 N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17] 
582,Bcen2424_4066,86.26994853,-0.573253918,0.253213283,0.002432024,0.023847187,0.573253918,phospholipase,,2,K06999,K06999 phospholipase/carboxylesterase 
575,Bcen2424_4363,7752.208496,0.572849954,0.251916544,0.002378134,0.02361118,0.572849954,DUF4148 domain-containing protein,,2,NA,no KO assigned 
130,Bcen2424_0333,59281.32589,0.572173953,0.163678336,6.14E-05,0.002707226,0.572173953,elongation factor Tu,tuf,1,K02358,K02358 elongation factor Tu 
213,Bcen2424_1507,8650.289038,0.57217312,0.18102484,0.000197026,0.005287183,0.57217312,translational GTPase TypA,typA,1,K06207,K06207 GTP-binding protein 
568,Bcen2424_1924,22374.82421,0.571203957,0.250612269,0.00228691,0.0229298,0.571203957,trigger factor,,1,K03545,K03545 trigger factor 
454,Bcen2424_1128,3782.034251,0.571020128,0.223580182,0.0011791,0.014807725,0.571020128,sigma-E factor negative regulatory protein,,1,K03597,K03597 sigma-E factor negative regulatory protein RseA 
621,Bcen2424_1184,455.1859958,0.570609238,0.261288,0.002958869,0.027158678,0.570609238,N-succinylarginine dihydrolase,astB,1,K01484,K01484 succinylarginine dihydrolase [EC:3.5.3.23] 
225,Bcen2424_0138,721.0655643,-0.57057596,0.182732378,0.000221385,0.005622593,0.57057596,thiamine pyrophosphate-binding protein,,1,K01652,K01652 acetolactate synthase I/II/III large subunit [EC:2.2.1.6] 
309,Bcen2424_2615,1022.52159,-0.569641432,0.197856415,0.000487072,0.008996591,0.569641432,carboxypeptidase regulatory-like domain-containing protein,,1,NA,no KO assigned 
546,Bcen2424_0726,3094.43871,0.568795165,0.241671124,0.002032295,0.021214177,0.568795165,catalase/peroxidase HPI,katG,1,K03782,K03782 catalase-peroxidase [EC:1.11.1.21] 
271,Bcen2424_1909,1260.629428,0.568781223,0.190894643,0.000352043,0.007417666,0.568781223,peptide-methionine (R)-S-oxide reductase MsrB,msrB,1,K07305,K07305 peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12] 
344,Bcen2424_4552,623.7359162,-0.567718747,0.202839126,0.000591988,0.009812432,0.567718747,cytochrome c,,2,K23275,K23275 fructose 5-dehydrogenase cytochrome subunit 
474,Bcen2424_0638,12741.81185,0.566374256,0.225133488,0.001336585,0.016075756,0.566374256,transketolase,tkt,1,K00615,K00615 transketolase [EC:2.2.1.1] 
486,Bcen2424_1012,1051.401083,-0.56500131,0.228268161,0.001434966,0.016832006,0.56500131,GlsB/YeaQ/YmgE family stress response membrane protein,,1,NA,no KO assigned 
565,Bcen2424_5555,138.7884891,0.564337187,0.244618166,0.00226918,0.022888945,0.564337187,hypothetical protein,,2,NA,no KO assigned 
736,Bcen2424_5174,118.6884314,-0.564079789,0.286370398,0.004739554,0.03672345,0.564079789,DUF3999 domain-containing protein,,2,NA,no KO assigned 
370,Bcen2424_2523,6070.446929,0.563043797,0.203559221,0.000676483,0.010401852,0.563043797,NADP-dependent isocitrate dehydrogenase,,1,K00031,K00031 isocitrate dehydrogenase [EC:1.1.1.42] 
743,Bcen2424_3166,989.2953568,0.562837867,0.289478245,0.00483815,0.037144714,0.562837867,50S ribosomal protein L34,rpmH,1,K02914,K02914 large subunit ribosomal protein L34 
464,Bcen2424_0003,12294.67207,0.562654515,0.220380895,0.001266418,0.01552025,0.562654515,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,1,K02470,K02470 DNA gyrase subunit B [EC:5.6.2.2] 
762,Bcen2424_3707,238.5509745,-0.562176188,0.294566977,0.005187989,0.038834827,0.562176188,LysR family transcriptional regulator,,2,K18900,"K18900 LysR family transcriptional regulator, regulator for bpeEF and oprC "
758,Bcen2424_4312,140.8408775,-0.561651703,0.289824738,0.005085132,0.038266294,0.561651703,LysR family transcriptional regulator,,2,K21699,"K21699 LysR family transcriptional regulator, transcriptional activator for bauABCD operon "
706,Bcen2424_2086,836.0756719,0.560488293,0.27681494,0.004230188,0.034184004,0.560488293,NAD(P)/FAD-dependent oxidoreductase,,1,K07137,K07137 uncharacterized protein 
588,Bcen2424_1264,235.7408729,0.55991078,0.246197398,0.002490782,0.024140688,0.55991078,3-hydroxyacyl-CoA dehydrogenase,,1,NA,no KO assigned 
570,Bcen2424_5041,88.34076216,-0.559690962,0.241595233,0.002293383,0.0229298,0.559690962,L-fuconate dehydratase,,2,K18334,K18334 L-fuconate dehydratase [EC:4.2.1.68] 
353,Bcen2424_3056,468.163457,0.558937568,0.200037185,0.000625691,0.010104536,0.558937568,amino acid permease,,1,K03294,"K03294 basic amino acid/polyamine antiporter, APA family "
205,Bcen2424_3936,4711.79476,0.557598613,0.174607083,0.000178757,0.004950846,0.557598613,succinate dehydrogenase flavoprotein subunit,,2,K00239,"K00239 succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4] "
301,Bcen2424_1302,120.1447433,0.557478416,0.191590928,0.000453369,0.008597387,0.557478416,phosphate ABC transporter permease PstA,pstA,1,K02038,K02038 phosphate transport system permease protein 
729,Bcen2424_3046,262.6174556,-0.556829198,0.280928691,0.004590434,0.035911327,0.556829198,MFS transporter,,1,K03762,"K03762 MFS transporter, MHS family, proline/betaine transporter "
373,Bcen2424_3790,189.0625311,-0.556075021,0.201043595,0.000682853,0.010401852,0.556075021,purine-binding chemotaxis protein CheW,,2,K13489,K13489 chemotaxis-related protein WspD 
300,Bcen2424_4806,1215.510957,-0.555680432,0.194232713,0.000449284,0.008548424,0.555680432,entericidin A/B family lipoprotein,,2,K16348,K16348 entericidin B 
877,Bcen2424_1375,477.659984,-0.555566169,0.330371194,0.007855994,0.051135872,0.555566169,bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase,,1,NA,no KO assigned 
666,Bcen2424_5185,78.35166113,-0.555054278,0.262977123,0.003632045,0.031097327,0.555054278,MFS transporter,,2,NA,no KO assigned 
404,Bcen2424_1782,840.0412687,0.554795545,0.209141283,0.000868666,0.012262629,0.554795545,30S ribosomal protein S12 methylthiotransferase RimO,rimO,1,K14441,K14441 ribosomal protein S12 methylthiotransferase [EC:2.8.4.4] 
903,Bcen2424_5175,76.22437137,-0.554741602,0.338730438,0.008568455,0.054162154,0.554741602,GNAT family N-acetyltransferase,,2,NA,no KO assigned 
533,Bcen2424_4731,984.8937256,0.553137959,0.230926227,0.001854307,0.019829237,0.553137959,GTP cyclohydrolase II,ribA,2,K01497,K01497 GTP cyclohydrolase II [EC:3.5.4.25] 
174,Bcen2424_1593,475.8972219,0.551719616,0.165209525,0.000113545,0.003733867,0.551719616,membrane protein,,1,K07089,K07089 uncharacterized protein 
901,Bcen2424_0165,50.53645274,-0.550864542,0.329995276,0.008529835,0.054038119,0.550864542,alpha/beta hydrolase,,1,K01066,K01066 acetyl esterase [EC:3.1.1.-] 
929,Bcen2424_2263,4953.60876,0.550144873,0.339573544,0.009327736,0.057368099,0.550144873,ketol-acid reductoisomerase,ilvC,1,K00053,K00053 ketol-acid reductoisomerase [EC:1.1.1.86] 
228,Bcen2424_4858,1277.463963,-0.549005052,0.177300283,0.000234534,0.005877818,0.549005052,LuxR family transcriptional regulator,,2,NA,no KO assigned 
144,Bcen2424_0529,324.1407085,0.547921319,0.158121733,7.17E-05,0.002841705,0.547921319,uracil-DNA glycosylase,,1,K03648,K03648 uracil-DNA glycosylase [EC:3.2.2.27] 
813,Bcen2424_1846,1158.67026,-0.545374411,0.293290263,0.006368629,0.044674635,0.545374411,DUF937 domain-containing protein,,1,NA,no KO assigned 
308,Bcen2424_2015,913.5361594,0.544350496,0.187281238,0.000476535,0.008830651,0.544350496,"di-trans,poly-cis-decaprenylcistransferase",uppS,1,K00806,K00806 undecaprenyl diphosphate synthase [EC:2.5.1.31] 
469,Bcen2424_2040,949.8491456,0.543790293,0.213075268,0.001315275,0.015986218,0.543790293,lysophospholipid transporter LplT,lplT,1,K08227,"K08227 MFS transporter, LPLT family, lysophospholipid transporter "
841,Bcen2424_3899,43.52521169,-0.542987238,0.299886891,0.006967591,0.047182553,0.542987238,efflux transporter outer membrane subunit,,2,NA,no KO assigned 
718,Bcen2424_1017,247.4419036,0.542567769,0.267159856,0.004412866,0.035032233,0.542567769,TMEM165/GDT1 family protein,,1,K23541,"K23541 Ca2+/H+ antiporter, TMEM165/GDT1 family "
682,Bcen2424_4678,164.1282498,-0.541902719,0.257989915,0.00387663,0.032432574,0.541902719,putative glycolipid-binding domain-containing protein,,2,K09957,K09957 uncharacterized protein 
906,Bcen2424_0286,5110.189212,0.54134437,0.324037921,0.008626956,0.054350775,0.54134437,septal ring lytic transglycosylase RlpA family protein,,1,K03642,K03642 rare lipoprotein A 
524,Bcen2424_3786,736.1007572,-0.54082422,0.222287664,0.001798111,0.019559181,0.54082422,methyl-accepting chemotaxis protein,,2,K13487,K13487 methyl-accepting chemotaxis protein WspA 
53,Bcen2424_1476,17202.63039,0.540386037,0.134565809,8.99E-06,0.000965083,0.540386037,translation initiation factor IF-3,infC,1,K02520,K02520 translation initiation factor IF-3 
899,Bcen2424_4819,38.37876641,-0.537900006,0.312261162,0.008465326,0.053749148,0.537900006,sugar ABC transporter ATP-binding protein,,2,K10441,K10441 ribose transport system ATP-binding protein [EC:7.5.2.7] 
635,Bcen2424_1226,152.9756119,-0.53775288,0.244325633,0.003176538,0.028516773,0.53775288,XRE family transcriptional regulator,,1,NA,no KO assigned 
770,BCEN2424_RS01050,678.7712014,-0.537439092,0.27556714,0.005314649,0.03936854,0.537439092,hypothetical protein,,1,NA,NA
273,Bcen2424_1272,150.0200728,-0.537389702,0.17906049,0.000371473,0.007710931,0.537389702,biotin-independent malonate decarboxylase subunit gamma,mdcE,1,K13933,K13933 malonate decarboxylase gamma subunit [EC:4.1.1.87] 
349,Bcen2424_1555,564.5617335,-0.537209073,0.190494846,0.000613338,0.01002666,0.537209073,arginyltransferase,,1,K21420,K21420 leucyl-tRNA---protein transferase [EC:2.3.2.29] 
61,Bcen2424_4577,510.4257923,0.537111674,0.136922819,1.32E-05,0.001224963,0.537111674,mechanosensitive ion channel family protein,,2,K16053,K16053 miniconductance mechanosensitive channel 
447,Bcen2424_1073,585.2872575,0.536728094,0.204950026,0.001106801,0.014117915,0.536728094,CoA pyrophosphatase,,1,NA,no KO assigned 
315,Bcen2424_2057,180.591231,0.535895169,0.184796762,0.000514609,0.009304962,0.535895169,patatin-like phospholipase family protein,,1,K07001,K07001 NTE family protein 
712,Bcen2424_2352,3285.209033,0.535541542,0.258198762,0.004286155,0.034343573,0.535541542,RidA family protein,,1,NA,no KO assigned 
842,Bcen2424_2949,90.55407192,-0.5354946,0.296174671,0.006968203,0.047182553,0.5354946,LysR family transcriptional regulator,,1,NA,no KO assigned 
219,Bcen2424_1622,245.143549,-0.534981845,0.16882937,0.000212959,0.005557439,0.534981845,MexX/AxyX family multidrug efflux RND transporter periplasmic adaptor subunit,,1,K18094,"K18094 membrane fusion protein, multidrug efflux system "
722,Bcen2424_0023,589.7722628,-0.534391877,0.262467286,0.004474064,0.035351323,0.534391877,L-histidine N(alpha)-methyltransferase,egtD,1,NA,no KO assigned 
419,Bcen2424_2551,4664.541073,0.534007367,0.195489256,0.000934278,0.012715574,0.534007367,30S ribosomal protein S20,rpsT,1,K02968,K02968 small subunit ribosomal protein S20 
587,Bcen2424_2648,10892.53024,0.533689626,0.231863818,0.002483345,0.024140688,0.533689626,succinate--CoA ligase subunit alpha,sucD,1,K01902,K01902 succinyl-CoA synthetase alpha subunit [EC:6.2.1.5] 
553,Bcen2424_3913,132.6097953,-0.533630397,0.225669639,0.002080379,0.021421647,0.533630397,DUF2946 domain-containing protein,,2,NA,no KO assigned 
286,Bcen2424_1815,8080.494758,0.532486041,0.17858919,0.000401512,0.008014742,0.532486041,nucleoside-diphosphate kinase,ndk,1,K00940,K00940 nucleoside-diphosphate kinase [EC:2.7.4.6] 
793,Bcen2424_5144,146.8969456,-0.531962484,0.27714553,0.005867239,0.04219813,0.531962484,ABC transporter permease,,2,K05846,K05846 osmoprotectant transport system permease protein 
620,Bcen2424_0230,1008.400794,0.531807915,0.240950199,0.002957632,0.027158678,0.531807915,hypothetical protein,,1,NA,no KO assigned 
801,Bcen2424_2517,513.8717073,0.530137421,0.279725165,0.0060767,0.043267017,0.530137421,amino acid permease,,1,K03293,"K03293 amino acid transporter, AAT family "
494,Bcen2424_2056,2894.605062,0.529452089,0.207488068,0.001511025,0.017436549,0.529452089,glutamate--tRNA ligase,,1,K01885,K01885 glutamyl-tRNA synthetase [EC:6.1.1.17] 
384,Bcen2424_3990,359.9461308,0.528599227,0.190163057,0.000736995,0.010947164,0.528599227,aldehyde reductase,,2,K00091,K00091 dihydroflavonol-4-reductase [EC:1.1.1.219] 
898,Bcen2424_0971,2285.668051,0.528409964,0.305234543,0.008421772,0.05353236,0.528409964,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,ugpC,1,K10112,K10112 multiple sugar transport system ATP-binding protein 
287,Bcen2424_0504,1665.398912,0.524871766,0.175700499,0.000403174,0.008019788,0.524871766,APC family permease,,1,NA,no KO assigned 
681,Bcen2424_0954,763.5566943,0.522576496,0.246579946,0.003871842,0.032432574,0.522576496,pyridoxal phosphate-dependent aminotransferase,,1,NA,no KO assigned 
468,Bcen2424_5198,204.4508529,-0.52161343,0.201416379,0.001275888,0.015542882,0.52161343,alpha/beta hydrolase,,2,K00433,K00433 non-heme chloroperoxidase [EC:1.11.1.10] 
907,Bcen2424_1502,242.8874919,0.521064605,0.305137374,0.008674701,0.054591121,0.521064605,tRNA pseudouridine(55) synthase TruB,truB,1,K03177,K03177 tRNA pseudouridine55 synthase [EC:5.4.99.25] 
653,Bcen2424_2265,5230.354498,0.520132785,0.236459971,0.003430973,0.029982805,0.520132785,acetolactate synthase 3 catalytic subunit,,1,K01652,K01652 acetolactate synthase I/II/III large subunit [EC:2.2.1.6] 
648,Bcen2424_0680,4397.404121,0.517529142,0.235155782,0.003393884,0.029838357,0.517529142,30S ribosomal protein S9,rpsI,1,K02996,K02996 small subunit ribosomal protein S9 
891,Bcen2424_2683,100.4392288,-0.516260587,0.294508324,0.008233274,0.052746732,0.516260587,LacI family transcriptional regulator,,1,K02529,K02529 LacI family transcriptional regulator 
502,Bcen2424_0666,4634.099401,0.51610952,0.204843595,0.001585101,0.01799928,0.51610952,adenylosuccinate lyase,purB,1,K01756,K01756 adenylosuccinate lyase [EC:4.3.2.2] 
774,Bcen2424_2032,771.1141345,0.513401619,0.257332788,0.005350859,0.039431397,0.513401619,succinyl-diaminopimelate desuccinylase,dapE,1,K01439,K01439 succinyl-diaminopimelate desuccinylase [EC:3.5.1.18] 
